site,lat,lon,cluster,days_detected
21.89_83.55,21.88665307692308,83.55191461538462,152,13
21.8_72.64,21.7954,72.64471,143,1
21.8_72.65,21.795807826086957,72.64777826086956,143,20
21.8_83.88,21.79825214285714,83.88389696428571,144,56
21.8_83.89,21.800121923076922,83.88650438461538,144,118
21.8_83.99,21.79576156626506,83.98902240963855,145,80
21.8_85.56,21.80312,85.56493,154,1
21.8_85.57,21.80076,85.56627666666667,154,6
21.91_72.68,21.90994,72.68173,155,1
21.91_72.75,21.906929444444444,72.75397777777778,156,17
21.91_72.76,21.906346199999998,72.7569832,156,45
21.91_83.35,21.914546829268293,83.3535956097561,157,41
21.91_83.36,21.91442,83.3552425,157,4
21.92_83.33,21.92441,83.334705,157,2
21.92_83.34,21.924155053380783,83.33977955516013,157,456
21.92_83.35,21.921059502671596,83.35081950678175,157,1289
21.92_83.36,21.919543363636365,83.35565463636362,157,92
21.92_85.22,21.92426548387097,85.22285935483872,158,26
21.93_83.33,21.92621625,83.33488249999999,157,8
21.93_83.34,21.92732855967078,83.33871977366256,157,371
21.93_83.35,21.926527157894736,83.34946347368421,157,168
21.93_83.36,21.92607,83.35593,157,1
21.93_85.22,21.930249994815966,85.22097669777087,158,1043
21.93_85.23,21.93012818181818,85.22551,158,11
21.94_83.5,21.94276,83.49826,159,1
21.97_85.31,21.968505224586288,85.31340283687943,160,384
21.97_85.32,21.96830368421053,85.31550561403509,160,109
21.98_83.23,21.98373189081225,83.23237671105193,161,655
21.98_83.24,21.980605496183205,83.23921938931298,161,120
21.99_83.23,21.98603976277372,83.2325624270073,161,499
21.99_83.24,21.985923461538462,83.23541653846154,161,26
21.99_83.36,21.98563,83.36494,162,1
21.99_83.37,21.98726,83.36617,162,1
21.99_85.32,21.991455625,85.32460921875,163,64
21.99_85.33,21.99070983766234,85.32661253246754,163,294
21.9_72.75,21.90413571428571,72.75411714285714,156,7
21.9_72.76,21.904204444444442,72.75708944444445,156,18
22.01_82.67,22.00612522133939,82.6704543246311,164,669
22.01_82.68,22.005793333333333,82.67514,164,3
22.01_83.33,22.008154074074074,83.32885296296297,165,26
22.02_83.38,22.02207109375,83.3795898263889,166,517
22.02_83.75,22.01786,83.75328333333333,167,3
22.03_83.35,22.033972727272726,83.35358863636363,168,21
22.03_83.36,22.03261552927928,83.36169209459459,168,577
22.03_83.37,22.03077241635688,83.36616442379183,168,247
22.03_83.73,22.034345833333333,83.73113833333333,169,12
22.03_83.74,22.032384864130435,83.74347616847827,169,302
22.03_83.75,22.032891028571427,83.74590371428572,169,156
22.04_83.35,22.038304237288134,83.35186328197227,168,795
22.04_83.36,22.036246470588235,83.35877988235295,168,82
22.04_83.72,22.041991666666664,83.72449,169,5
22.04_83.73,22.041691652747254,83.73170894505495,169,598
22.04_83.74,22.040704465376784,83.7382383299389,169,860
22.04_83.75,22.0364345,83.745867375,169,74
22.05_83.72,22.051569999999998,83.72485333333333,169,3
22.05_83.73,22.046887311320756,83.73112103773585,169,306
22.05_83.74,22.045703125,83.73703958333333,169,80
22.05_85.46,22.053638829787236,85.4638964893617,170,274
22.05_85.47,22.0536616,85.46603763636362,170,267
22.05_88.1,22.050626315789472,88.10247319298246,171,211
22.05_88.11,22.050479814814818,88.10614055555556,171,50
22.05_88.12,22.05303374340949,88.1232534797891,171,832
22.05_88.13,22.053125711086224,88.12640594624861,171,704
22.06_83.72,22.058162885572138,83.72341184079602,169,460
22.06_83.73,22.0575080861244,83.72644820574163,169,331
22.06_85.46,22.055693333333334,85.4639535042735,170,116
22.06_85.47,22.05555201923077,85.46602,170,103
22.06_88.11,22.059064457831326,88.11311060240963,171,80
22.06_88.12,22.05850633762518,88.12265864091559,171,515
22.06_88.13,22.05641919395466,88.12635551637278,171,337
22.07_83.7,22.066774666666667,83.70354266666666,172,14
22.07_83.71,22.066651333333333,83.70584266666667,172,15
22.07_88.12,22.066046814814815,88.12112377777778,171,113
22.07_88.13,22.066068,88.125432,171,5
22.08_84.86,22.0833426,84.86192360000001,173,46
22.09_84.86,22.0851,84.86138,173,1
22.09_88.11,22.088485,88.1113505,174,35
22.0_82.67,22.003440195058516,82.66962522106631,164,988
22.11_83.12,22.10614024154589,83.12098280193237,175,178
22.11_83.13,22.106536666666667,83.12567333333334,175,3
22.11_83.52,22.10689924170616,83.5237744549763,176,168
22.11_83.53,22.10709175141243,83.5262072881356,176,151
22.11_83.54,22.114116250000002,83.5428375,177,7
22.13_72.76,22.1291565,72.7639905,178,20
22.13_72.77,22.12902928571429,72.76614964285714,178,27
22.13_85.38,22.13311390909091,85.38258479545455,179,407
22.13_85.41,22.131298333333334,85.41478833333333,180,6
22.13_85.42,22.131242750000002,85.41749045,180,181
22.14_85.38,22.135652,85.38251399999999,179,24
22.14_85.41,22.137554,85.414378,180,5
22.14_85.42,22.136844,85.416206,180,5
22.17_85.43,22.167932,85.434637,181,10
22.17_85.44,22.16791156626506,85.43640759036145,181,81
22.1_83.12,22.10343968838527,83.11953050991501,175,257
22.1_83.13,22.10376,83.12534,175,1
22.1_83.52,22.10413,83.52366568965518,176,55
22.1_83.53,22.104275476190477,83.52605928571428,176,41
22.1_84.37,22.098876818181818,84.3747009090909,182,22
22.1_84.38,22.098769130434786,84.37638773913042,182,112
22.21_84.84,22.212165811138014,84.84186322033898,183,316
22.21_84.85,22.20818517890772,84.84801911487759,183,400
22.21_84.86,22.210249978296254,84.86189100379816,183,912
22.21_84.87,22.211894217736123,84.8693679596251,183,727
22.21_84.88,22.21097637813212,84.87748141230068,183,339
22.22_84.7,22.221625,84.69662100000001,184,10
22.22_84.75,22.22198212121212,84.75263993939394,185,377
22.22_84.76,22.22115475265018,84.75781201413427,185,462
22.22_84.84,22.2153665,84.84112,183,20
22.22_84.86,22.215318888888888,84.86341555555556,183,9
22.22_84.87,22.215629612403102,84.86905100775193,183,115
22.22_84.88,22.216685675675677,84.87769297297297,183,35
22.23_84.75,22.22619155844156,84.75232318181818,185,138
22.23_84.76,22.226390000000002,84.758336,185,9
22.24_87.39,22.24353859375,87.38893656249999,186,281
22.25_87.39,22.246200354330707,87.38868637795277,186,225
22.26_75.13,22.263995798969074,75.13273871134021,187,360
22.26_75.14,22.264118333333336,75.1359530952381,187,42
22.27_75.13,22.266073827493262,75.13266164420484,187,335
22.27_75.14,22.2659943902439,75.13563121951219,187,41
22.2_84.58,22.201970071428573,84.57775778571428,188,137
22.2_84.85,22.203562758620688,84.84825103448276,183,81
22.31_82.51,22.31441666666667,82.51480666666667,189,3
22.31_82.52,22.31371878172589,82.52178796954315,189,171
22.31_82.53,22.313192321839082,82.52983344827587,189,295
22.31_82.54,22.3144752,82.5354976,189,25
22.31_82.56,22.3141675,82.55973,189,4
22.31_82.74,22.31379642857143,82.73909714285715,190,14
22.31_84.77,22.313840727272726,84.76767372727274,191,110
22.32_69.88,22.32271666666667,69.88087333333333,192,3
22.32_82.51,22.31828,82.51437555555556,189,9
22.32_82.52,22.31714921875,82.520399296875,189,113
22.32_82.53,22.316670612813372,82.53256860724234,189,312
22.32_82.54,22.320473658536585,82.53795735191638,189,238
22.32_82.55,22.32422888888889,82.54768666666666,189,9
22.32_82.56,22.320719968051115,82.56206118210862,189,202
22.32_82.57,22.32158683544304,82.56620886075949,189,66
22.32_82.59,22.32257158730159,82.5909238095238,193,104
22.32_82.6,22.322846451612904,82.59830569892473,193,76
22.32_82.65,22.323242,82.65477200000001,194,5
22.32_82.66,22.3232868627451,82.65968232492997,194,226
22.32_82.67,22.32426306122449,82.6719906122449,194,44
22.32_82.68,22.324398074074075,82.67962518518519,194,120
22.32_82.69,22.32420951219512,82.68604756097561,194,37
22.32_82.73,22.31767285714286,82.73446857142856,190,7
22.32_82.74,22.31798666666667,82.73682719298245,190,55
22.32_84.77,22.3154153125,84.7676328125,191,32
22.33_69.73,22.332805,69.73428000000001,195,4
22.33_69.74,22.331443636363637,69.73677136363636,195,18
22.33_69.75,22.330440160000002,69.7495332,195,121
22.33_69.85,22.33487,69.85265,196,1
22.33_69.87,22.33458261904762,69.86804,196,41
22.33_82.52,22.32645,82.52143,189,4
22.33_82.53,22.330624262820514,82.53264663461539,189,299
22.33_82.54,22.330145529411766,82.54025188235293,189,126
22.33_82.55,22.326339333333333,82.54809066666667,189,15
22.33_82.56,22.32553,82.56149333333333,189,7
22.33_82.57,22.32907916666667,82.57176625,189,24
22.33_82.58,22.332905,82.575225,189,2
22.33_82.59,22.325892195121952,82.59006097560976,193,33
22.33_82.6,22.32996407327586,82.60301047413793,193,354
22.33_82.61,22.331395662650603,82.60624378313253,193,369
22.33_82.62,22.333684918032784,82.61913327868852,193,56
22.33_82.63,22.33351,82.625485,193,2
22.33_82.65,22.330887330895795,82.65263031078611,194,328
22.33_82.66,22.329701210191082,82.65885670912951,194,499
22.33_82.67,22.326694705882353,82.67315911764706,194,65
22.33_82.68,22.326543975308642,82.68064419753087,194,290
22.33_82.69,22.32681675531915,82.68616813829787,194,172
22.34_69.85,22.339215033557046,69.85405523489933,196,140
22.34_69.86,22.339204429530202,69.85615362416108,196,140
22.34_69.87,22.336319289617485,69.86779448087431,196,176
22.34_69.88,22.343525,69.88039166666667,197,6
22.34_82.54,22.335135,82.54022499999999,189,2
22.34_82.62,22.336843,82.6222653,193,75
22.34_82.63,22.336934,82.6254,193,5
22.34_82.64,22.34027,82.6447,194,2
22.34_82.65,22.336877627118646,82.6519213559322,194,106
22.34_82.66,22.337122553956835,82.65857895683453,194,143
22.34_82.67,22.33675583333333,82.66612166666667,194,11
22.35_82.29,22.353385365853658,82.29323983739837,198,96
22.35_82.3,22.353957948717948,82.29974128205129,198,68
22.35_82.31,22.353993333333335,82.30589416666666,198,12
22.36_73.11,22.364066363636365,73.1133534090909,199,38
22.36_73.12,22.36412115789474,73.11712284210526,199,92
22.36_82.29,22.355771458333333,82.293333125,198,45
22.36_82.3,22.35858642984014,82.3024993428064,198,239
22.36_82.31,22.357570325203252,82.30587016260164,198,104
22.36_87.01,22.363263863636362,87.014335,200,43
22.36_87.02,22.362870900163667,87.0178614729951,200,825
22.36_87.29,22.358126424870466,87.2896917789292,201,513
22.36_87.3,22.36377401844532,87.30080151515152,201,556
22.36_87.31,22.36159,87.30563,201,1
22.37_73.11,22.36607048192771,73.11348855421686,199,74
22.37_73.12,22.365976698113208,73.11761820754717,199,99
22.37_87.01,22.366738961038962,87.01431285714285,200,71
22.37_87.02,22.36670975174554,87.01767371605897,200,915
22.37_87.28,22.374441029411766,87.2797194117647,202,62
22.37_87.3,22.36741539325843,87.30030437541308,201,724
22.37_87.31,22.3666925,87.30508499999999,201,4
22.38_87.27,22.37798,87.2743459375,202,32
22.38_87.28,22.377865331790122,87.2798538888889,202,1185
22.38_87.29,22.379854367816094,87.28914034482759,202,83
22.39_85.77,22.391420434782606,85.77096826086957,203,44
22.39_87.28,22.3877175,87.284865,202,4
22.39_87.29,22.387543636363635,87.28571727272727,202,11
22.41_69.04,22.4143538,69.03912030000001,204,94
22.42_69.04,22.41714182361734,69.03959321375187,204,464
22.4_69.02,22.400985284552846,69.0192725203252,205,123
22.59_85.9,22.590953862815883,85.90392861612516,206,631
22.59_85.91,22.590335373317014,85.90615458996328,206,611
22.63_75.57,22.629150714285714,75.56878642857143,207,42
22.63_86.18,22.631042716049382,86.17838259259258,208,78
22.6_85.9,22.595256,85.904124,206,5
22.6_85.91,22.59519,85.906195,206,2
22.76_77.66,22.761210000000002,77.65708666666667,209,3
22.78_86.13,22.777675,86.12534,210,4
22.78_86.2,22.783663063063063,86.20298601351351,211,358
22.78_86.21,22.783995731707318,86.20631,211,147
22.79_70.92,22.7913015,70.917672,212,18
22.79_86.19,22.791425210084032,86.19400529411764,211,207
22.79_86.2,22.789101785840085,86.19988016555125,211,1117
22.79_86.21,22.78991361757106,86.20829150387596,211,978
22.81_86.08,22.811974594594595,86.08360702702703,213,70
22.81_86.09,22.809957230392158,86.08809365196079,213,355
22.82_86.08,22.81620117647059,86.08447117647059,213,16
22.82_86.09,22.81708982142857,86.08682428571429,213,54
22.85_86.05,22.854803333333336,86.05469999999998,214,3
22.85_86.06,22.854732857142857,86.05649357142856,214,14
22.86_86.05,22.856926585365855,86.05468402439024,214,79
22.86_86.06,22.857159044481055,86.05674052718287,214,543
22.87_86.06,22.873353528591352,86.06239861924686,215,592
22.87_86.07,22.87349181818182,86.0655240909091,215,20
22.87_88.21,22.872515,88.21334875,216,8
22.88_86.06,22.875836124567474,86.06232429065743,215,258
22.88_86.07,22.87581,86.06574499999999,215,8
22.8_86.09,22.80026083294771,86.09020724201758,213,1120
22.8_86.19,22.7961,86.19425692307692,211,13
22.8_86.2,22.797461067615657,86.20130263345196,211,584
22.8_86.21,22.797438787148597,86.20740136546185,211,722
22.91_69.69,22.90707,69.69494,217,1
22.91_69.7,22.90827025236593,69.6997702208202,217,275
22.91_69.87,22.90683,69.87265,218,1
22.91_86.07,22.91142287671233,86.0726205479452,219,70
22.91_86.08,22.911,86.07506,219,1
22.92_69.82,22.924754,69.82290933333334,220,15
22.92_69.83,22.9247,69.82540999999999,220,6
22.93_69.7,22.93207288990826,69.70035417431193,221,173
22.93_69.82,22.926528215384618,69.82335098461537,220,316
22.93_69.83,22.9262938028169,69.82555830985915,220,70
22.94_69.69,22.9375855,69.694773,221,20
22.94_69.7,22.937686575342465,69.69774453767124,221,468
22.96_86.0,22.96297866071429,85.99801526785714,222,111
22.97_72.55,22.968828,72.55321,223,5
22.97_72.56,22.968315,72.555665,223,2
22.97_86.0,22.965130000000002,85.997625,222,2
22.98_72.56,22.978118271604938,72.56393,223,70
22.98_72.57,22.97809298245614,72.56644824561404,223,96
22.99_72.59,22.988246376811595,72.58793652173912,224,64
22.9_69.7,22.90454,69.7002,217,1
23.01_70.1,23.013513273942095,70.10285579064589,225,400
23.01_70.11,23.013933750000003,70.10534541666667,225,24
23.02_70.1,23.01571014184397,70.10277957446809,225,135
23.02_70.11,23.015638181818183,70.10537454545455,225,11
23.03_86.16,23.030683333333332,86.16086666666666,226,3
23.11_70.08,23.113664444444442,70.0844288888889,227,18
23.11_70.09,23.113432738095238,70.08655345238095,227,81
23.11_70.18,23.10682,70.18384,228,1
23.11_70.19,23.10593972972973,70.18817490990992,228,215
23.12_70.08,23.11982095238095,70.08370035714286,227,64
23.12_70.09,23.120182133333333,70.0864876,227,67
23.16_82.33,23.163458598726116,82.3335641401274,229,128
23.16_82.34,23.163836063829788,82.33891306990881,229,354
23.16_82.35,23.16486,82.34531,229,1
23.17_70.22,23.170646875,70.2179440625,230,32
23.17_82.33,23.166961058201057,82.33379894179895,229,141
23.17_82.34,23.167703274070025,82.34096489606127,229,1236
23.17_82.35,23.168748203592813,82.3455483233533,229,150
23.18_82.34,23.176405,82.34242868421053,229,34
23.18_82.35,23.176097499999997,82.3453325,229,4
23.1_70.18,23.103949999999998,70.184275,228,2
23.1_70.19,23.104157213114753,70.1880137704918,228,174
23.25_70.25,23.25462558139535,70.25206744186048,231,43
23.26_70.25,23.25999905882353,70.25149992647059,231,520
23.26_70.26,23.26124191860465,70.26064877906977,231,162
23.26_70.27,23.257345,70.26581,231,2
23.26_70.28,23.264433333333333,70.28192,232,3
23.27_70.25,23.265372,70.250588,231,10
23.27_70.26,23.266530793650794,70.2586808994709,231,171
23.27_70.28,23.267397272727273,70.28151727272727,232,72
23.31_70.2,23.31359762886598,70.19974711340205,233,94
23.31_70.48,23.306527755102042,70.47770612244898,234,48
23.31_70.49,23.314307323232324,70.48708686868687,234,197
23.32_70.2,23.315524999999997,70.19983,233,6
23.32_70.21,23.32495,70.21381,235,1
23.32_70.48,23.31556777777778,70.48471,234,9
23.32_70.49,23.315943118644068,70.48705762711865,234,287
23.33_70.21,23.32775357142857,70.21363571428572,235,50
23.33_70.22,23.32706909090909,70.21540909090909,235,11
23.36_83.22,23.361956231884058,83.22154072463769,236,115
23.36_83.23,23.361217826086953,83.22589260869564,236,66
23.37_83.22,23.36515,83.21879,236,1
23.3_70.48,23.304229210526316,70.47718671052633,234,72
23.41_72.36,23.41435,72.35655,237,1
23.41_72.41,23.407776153846154,72.4144523076923,238,12
23.41_72.42,23.40815606741573,72.41710640449439,238,76
23.42_72.35,23.41615,72.35264,237,1
23.42_72.36,23.41594,72.35709,237,1
23.43_68.71,23.429919909420292,68.71240163043478,239,474
23.43_68.72,23.430271428571427,68.71525428571428,239,7
23.43_86.9,23.430922631578948,86.9010252631579,240,18
23.48_87.35,23.482341076923074,87.35427107692307,241,63
23.48_87.36,23.482648522388057,87.36008995522388,241,487
23.48_87.37,23.484001578947368,87.36591842105263,241,19
23.49_68.58,23.49462,68.57936,242,1
23.49_87.35,23.4853,87.35445,241,1
23.49_87.36,23.48592516129032,87.3632564516129,241,30
23.49_87.37,23.486999746835444,87.36778670886076,241,73
23.51_87.27,23.51448135135135,87.27275594594595,243,37
23.51_87.28,23.510189244851258,87.27882167048055,243,347
23.52_87.27,23.516516139240508,87.27246765822785,243,148
23.52_87.28,23.515605714285716,87.2760557142857,243,7
23.53_85.7,23.52918851851852,85.6989725925926,244,53
23.55_86.54,23.548340300751878,86.54399409774436,245,254
23.55_86.55,23.54814905109489,86.5461051459854,245,267
23.55_87.24,23.553441945525293,87.24063031128405,246,240
23.55_87.25,23.548941565656563,87.2468592929293,246,191
23.56_87.08,23.561879184549355,87.08326025751073,247,365
23.56_87.09,23.563296688172045,87.0886111827957,247,404
23.56_87.23,23.56046977924945,87.23101267108167,246,367
23.56_87.24,23.55894311509304,87.2397927980703,246,1205
23.56_87.25,23.5586625,87.246755,246,16
23.57_87.08,23.56561,87.08309,247,1
23.57_87.09,23.565648759124088,87.08978569343066,247,129
23.5_68.58,23.49750510204082,68.57805744897959,242,81
23.61_86.78,23.613384,86.784698,248,5
23.61_86.79,23.6135816496945,86.78936133401223,248,727
23.61_86.86,23.614415,86.86127827586206,249,58
23.61_87.14,23.611547592592594,87.14426981481482,250,103
23.61_87.15,23.609660550724637,87.14838057971014,250,520
23.62_85.64,23.623621333333332,85.64208973333334,251,73
23.62_85.65,23.62358857142857,85.65395428571428,251,7
23.62_85.66,23.623875,85.655655,251,4
23.62_86.78,23.61691,86.78458,248,1
23.62_86.79,23.615996567656765,86.78989283828383,248,491
23.62_86.86,23.617045925925925,86.86138007407408,249,121
23.63_85.63,23.631517125,85.63114075,251,76
23.63_85.64,23.625346363636364,85.64218454545454,251,11
23.63_86.29,23.630194071428573,86.29186426190476,252,336
23.63_86.3,23.632417770270273,86.29709351351352,252,270
23.64_85.4,23.64129666666667,85.39764483333333,253,59
23.64_85.44,23.6444125,85.439815,254,4
23.64_86.3,23.635660555555557,86.29998333333333,252,18
23.65_85.44,23.648065770609318,85.43887899641578,254,183
23.65_85.5,23.65498,85.50456,255,1
23.65_85.51,23.654744137931033,85.50767103448275,255,29
23.65_85.57,23.6494925,85.56834321428572,256,28
23.66_84.99,23.66455,84.99491,257,1
23.66_85.0,23.66374070175439,84.99906228070175,257,251
23.66_85.5,23.657662564102562,85.50444769230769,255,36
23.66_85.51,23.656908585131895,85.5071852997602,255,362
23.66_85.55,23.66294075471698,85.55223009433962,258,104
23.66_86.44,23.659662978723404,86.44403829787234,259,91
23.66_86.45,23.659477096774193,86.44595016129033,259,61
23.66_86.91,23.6628186,86.9119259,260,96
23.66_86.92,23.664102528089888,86.9191884269663,260,323
23.66_87.21,23.662803333333333,87.20712333333334,261,3
23.67_84.99,23.669701106941837,84.99131328330206,257,434
23.67_85.0,23.66794717721519,84.9971518101266,257,589
23.67_86.08,23.674452962962963,86.08443148148147,262,54
23.67_86.09,23.669839818365286,86.09062517658931,262,741
23.67_86.1,23.67391681818182,86.10371227272728,262,22
23.67_86.11,23.672720829268293,86.11095824390243,262,177
23.67_86.12,23.671223333333334,86.11669458333334,262,44
23.67_86.39,23.67394,86.39412333333333,263,9
23.67_86.4,23.674055185185185,86.4003336026936,263,242
23.67_86.41,23.673332,86.407178,263,5
23.67_86.42,23.669236055776892,86.41998410358566,263,155
23.67_86.91,23.66667,86.91453,260,3
23.67_86.92,23.66696554263566,86.92014939922481,260,667
23.67_86.93,23.67108189189189,86.93410351351352,260,37
23.67_86.94,23.67140392156863,86.9365043137255,260,93
23.68_86.07,23.67798388888889,86.07034777777778,262,36
23.68_86.08,23.67988374422188,86.08360141756548,262,837
23.68_86.09,23.67987009054326,86.08997064050973,262,1136
23.68_86.1,23.68061062037037,86.0973825925926,262,709
23.68_86.11,23.676930727272726,86.10648681818182,262,96
23.68_86.38,23.68434,86.38499,263,1
23.68_86.39,23.682460573613767,86.39221418738049,263,1170
23.68_86.4,23.67899451072125,86.398509208577,263,1090
23.68_86.41,23.67651076923077,86.40538769230768,263,13
23.68_87.12,23.684661944444443,87.12184861111112,264,35
23.68_87.13,23.68469,87.125545,264,2
23.69_68.83,23.690032608695653,68.83255434782609,265,22
23.69_85.29,23.694694210526315,85.29042,266,19
23.69_86.08,23.69157204819277,86.08026614457832,262,76
23.69_86.09,23.685813166666666,86.09033983333333,262,59
23.69_86.1,23.685666666666666,86.09606333333333,262,3
23.69_86.39,23.68773332230908,86.3905185748647,263,1212
23.69_86.4,23.68590856,86.39574224,263,122
23.69_87.09,23.69102666666667,87.09484666666667,264,3
23.69_87.1,23.690459102478233,87.0996518151373,264,950
23.69_87.11,23.693166433512683,87.10989959262106,264,728
23.69_87.12,23.69109482731347,87.12093585025048,264,1184
23.69_87.13,23.69271074766355,87.12541308411215,264,101
23.6_87.15,23.604148474576274,87.15214468926553,250,165
23.71_85.28,23.71123215277778,85.28322701388889,266,132
23.71_85.29,23.710766363636363,85.28625681818181,266,22
23.71_85.3,23.709115714285712,85.29593571428572,266,7
23.71_85.4,23.70902703125,85.403499296875,267,121
23.71_85.41,23.708861538461537,85.40541999999999,267,13
23.71_85.43,23.708933333333334,85.42687333333333,268,3
23.71_86.07,23.70636,86.07260032520325,262,104
23.71_86.08,23.707143548387098,86.07619064516129,262,31
23.71_86.44,23.714600181818184,86.44319472727273,269,54
23.71_86.45,23.712423811659193,86.4502830941704,269,121
23.72_85.0,23.724114444444446,85.00449222222223,270,9
23.72_85.01,23.72060114384749,85.00855197573657,270,501
23.72_85.02,23.72495,85.02406,270,1
23.72_85.29,23.71542,85.28557,266,1
23.72_85.52,23.72343946236559,85.52400247311827,271,91
23.72_85.53,23.722976578947367,85.52564868421052,271,37
23.72_86.44,23.719891668032787,86.44152456557377,269,1021
23.72_86.45,23.719641890372454,86.4479539775123,269,821
23.73_85.0,23.728377000000002,85.00422413043478,270,209
23.73_85.01,23.728617794117646,85.00705295588234,270,454
23.73_85.02,23.73110206812652,85.0219202189781,270,301
23.73_85.03,23.72886265060241,85.02614096385543,270,67
23.73_85.52,23.7254025,85.52425500000001,271,4
23.73_85.53,23.725418,85.52573,271,5
23.73_86.42,23.733790593220338,86.4229529661017,269,115
23.73_86.43,23.7342568627451,86.43196323529412,269,89
23.73_86.44,23.727887550471063,86.43996012113055,269,549
23.73_86.45,23.72843626984127,86.44776714285713,269,109
23.73_86.75,23.731521666666666,86.75439833333333,272,12
23.73_86.76,23.731259831460672,86.75700393258427,272,161
23.74_85.0,23.738887222222225,85.00461388888888,270,18
23.74_85.01,23.73838038532962,85.01056266945217,270,971
23.74_85.02,23.73715076923077,85.01823380341881,270,199
23.74_85.5,23.743717662337662,85.50425090909091,273,154
23.74_85.51,23.743939821428572,85.50653038690477,273,328
23.74_86.42,23.741142566666667,86.42318313333334,269,251
23.74_86.43,23.737487803030305,86.43189831439393,269,357
23.74_86.44,23.737015636363637,86.4359809090909,269,99
23.75_85.5,23.745860999999998,85.50440437500001,273,79
23.75_85.51,23.746092713178296,85.5072157364341,273,356
23.75_85.85,23.75295432989691,85.85399958762888,274,91
23.75_85.86,23.75239484330484,85.857718005698,274,272
23.75_85.87,23.75249,85.86562,274,1
23.75_86.4,23.754051069958848,86.39981390946502,269,220
23.75_86.41,23.75211784946237,86.41346655913978,269,89
23.75_86.42,23.7501012345679,86.41906302910053,269,1021
23.75_86.43,23.746310625,86.425756875,269,32
23.76_85.85,23.7577603714565,85.85324110459433,274,732
23.76_85.86,23.75843171257485,85.85741920958084,274,595
23.76_86.03,23.76435909090909,86.03446181818182,275,11
23.76_86.04,23.7643,86.03668642857143,275,39
23.76_86.37,23.764571,86.37379200000001,269,20
23.76_86.38,23.764290256410256,86.3801632051282,269,67
23.76_86.39,23.762797523727354,86.39273471958585,269,808
23.76_86.4,23.759605620604052,86.40051726106744,269,1206
23.76_86.41,23.758936596385542,86.40572689759036,269,290
23.76_86.42,23.759292849740934,86.41738295336788,269,177
23.77_86.01,23.76821157894737,86.01205736842105,276,19
23.77_86.03,23.766732597402598,86.03390298701298,275,74
23.77_86.04,23.76658945652174,86.0366152173913,275,83
23.77_86.19,23.773999444444442,86.192995,277,18
23.77_86.2,23.772352048192772,86.20110354082999,277,850
23.77_86.21,23.773386496763752,86.20852516181229,277,758
23.77_86.22,23.77274,86.21561,277,1
23.77_86.36,23.77378955,86.36319284999999,269,331
23.77_86.37,23.769757178988325,86.37044365758756,269,370
23.77_86.38,23.769779856801907,86.38121169451075,269,330
23.77_86.39,23.76973929329609,86.3903388547486,269,1075
23.77_86.4,23.767461023622047,86.39964657838225,269,740
23.77_86.41,23.767295224719103,86.4063106741573,269,135
23.78_86.19,23.776042307692308,86.19016557692308,277,49
23.78_86.2,23.778590795107032,86.20341088685015,277,263
23.78_86.21,23.779637666108318,86.20854772194305,277,1115
23.78_86.22,23.77736,86.21551666666666,277,6
23.78_86.3,23.78467,86.3034425,278,4
23.78_86.31,23.784665,86.30672249999999,278,12
23.78_86.33,23.784140271493214,86.33317619909502,279,201
23.78_86.34,23.781022728146013,86.34215397694524,279,669
23.78_86.35,23.780734947216892,86.34708031190019,279,1101
23.78_86.36,23.77631399577167,86.36315133192389,269,393
23.78_86.37,23.780068148148146,86.37168950869237,269,758
23.78_86.38,23.778329067796612,86.38029851694915,269,216
23.78_86.39,23.779303666724644,86.39084236736824,269,1305
23.78_86.4,23.77999852130326,86.39621928989139,269,755
23.79_85.56,23.7941875,85.559565,280,3
23.79_86.21,23.785567179487177,86.20838615384615,277,34
23.79_86.23,23.79395487394958,86.23357235294117,281,233
23.79_86.24,23.793965770925112,86.2363434801762,281,223
23.79_86.3,23.786836714285712,86.30395478571428,278,133
23.79_86.31,23.786950901287554,86.3069113304721,278,218
23.79_86.32,23.788394897959186,86.31623734693878,278,48
23.79_86.33,23.787160528511823,86.33283877607788,279,499
23.79_86.34,23.78670668831169,86.33597922077922,279,142
23.79_86.35,23.79276167143441,86.35192163874132,279,1114
23.79_86.36,23.7925886122449,86.35554097959184,279,214
23.79_86.37,23.788417714285714,86.37153314285713,269,257
23.79_86.39,23.78521,86.3929175,269,7
23.79_87.07,23.7938555,87.0739035,282,20
23.79_87.08,23.791669615384613,87.07702884615385,282,26
23.7_85.0,23.695856666666668,84.99689,283,2
23.7_85.27,23.700120363636366,85.27402618181817,266,103
23.7_85.28,23.69879879245283,85.27745649056604,266,231
23.7_85.29,23.697044581280785,85.29079394088669,266,163
23.7_86.07,23.701915969387755,86.07312257653061,262,309
23.7_86.08,23.698248333333336,86.07754737442923,262,318
23.7_87.1,23.695964700854702,87.10406162393161,264,112
23.7_87.11,23.695834214285714,87.10799914285714,264,237
23.7_87.12,23.695705514285713,87.11999334285714,264,276
23.7_87.13,23.695312,87.12531,264,5
23.81_84.84,23.80782531120332,84.84317485477177,284,189
23.81_84.85,23.808584970178927,84.84699777335983,284,395
23.81_85.53,23.810374799999998,85.5325268,285,45
23.81_85.54,23.8051,85.53868,285,1
23.81_85.86,23.80702741935484,85.86230548387097,286,29
23.81_86.31,23.8077479245283,86.31429836477987,287,150
23.81_86.32,23.80779507858546,86.31790418467584,287,706
